#num, CALIFA_ID,ned_name,ra,dec,Mr,u-r,objID,fiberMag_r,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroRad_r,petroR50_r,petroR90_r,z,re
848,K0849,NGC6301,257.1364355,42.33912334,-22.0,2.16,587739861496103201,17.63865089,15.63381004,14.08451271,13.41009045,12.98668575,12.87781715,36.50971222,17.28009796,35.25867844,0.027939,19.403999328
849,K0850,NGC6314,258.1613158,23.2700834,-22.0,2.5,587733399190634661,15.35556316,15.65561104,13.79635525,12.99583435,12.56361389,12.3234272,21.54113007,8.255533218,27.54198837,0.022101801,9.50399971
850,K0851,NGC6338,258.8457377,57.41119019,-22.76,3.18,587725491062833316,15.62024498,15.90809727,13.55566025,12.64068699,12.18436432,11.9550333,26.89331627,11.32207966,31.83901024,0.0273617,15.840000152
851,K0852,UGC10796,259.198843,61.92011857,-18.9,1.75,587725589309161584,17.54577637,16.06316948,14.64382076,14.26283169,14.12368679,14.56188107,30.85815239,12.00449467,28.8923378,0.0102258,16.631999969
852,K0853,NGC6361,259.6711782,60.60815944,-20.98,4.03,587725575888044179,16.39488792,16.77054787,13.59803295,12.67933369,12.24654007,11.97547817,36.72203064,15.53961754,40.47081375,0.0127606,17.423999786
853,K0854,UGC10811,259.6821988,58.13511871,-21.66,2.41,587725505021280402,16.63744354,16.34022713,14.60630322,13.85697556,13.44684982,13.24665642,21.68801117,9.121794701,24.54024506,0.02909,9.1079998016
854,K0855,UGC10799,259.7260862,29.8559683,-20.21,2.79,587729408621740183,18.82139206,18.13976669,15.97093487,15.26372242,14.76167488,14.29944992,15.34016514,6.1375103,17.05501747,0.028794,10.295999527
855,K0856,IC1256,260.9470311,26.48652201,-20.81,2.21,587729781203402833,17.2449398,15.71359634,14.0566988,13.39033794,13.12178707,12.95996189,28.7262516,12.93959618,28.3690815,0.015904,13.463999748
856,K0857,NGC6394,262.5892731,59.63989447,-21.62,2.52,587725577499181249,17.38648605,16.42406464,14.60368729,13.82834721,13.42241764,13.23197269,19.59873962,9.753610611,20.45069885,0.028422199,9.1079998016
857,K0858,UGC10905,263.5268177,25.34396949,-22.32,2.78,758877273857589434,15.27166367,16.01985359,13.98456097,13.06827354,12.5960331,12.33457851,18.84962082,7.063365936,24.53455544,0.026513,11.484000206
858,K0859,NGC6411,263.8868653,60.81340586,-21.61,3.1,587730841526599823,15.10839939,15.35332584,12.98671818,12.12448978,11.663414,11.62119102,26.55471992,11.32286072,33.93033981,0.012275,16.236000061
859,K0860,NGC6427,265.910815,25.49393922,-20.59,2.48,758877274932183529,14.87918282,15.42723083,13.59196854,12.7880621,12.35295868,11.99977875,11.48263931,4.88333559,15.88306046,0.010841,5.9400000572
860,K0861,UGC10972,266.5913259,26.54380089,-20.7,2.41,758877276542926928,17.09712982,16.07274628,14.19468498,13.50551128,13.1235075,12.98267269,30.00917816,13.95625782,32.63824844,0.015517,15.840000152
861,K0862,NGC6478,267.1572428,51.15380156,-21.47,2.3,587730809845514359,18.3719902,15.90073872,14.25925827,13.49998093,13.08666134,13.04709053,29.82164383,13.50510311,27.66760635,0.022669,15.048000335
862,K0863,NGC6497,267.8248662,59.47087644,-21.76,3.03,587730843674804454,15.81767082,16.18832207,13.79611111,13.02937508,12.60489273,12.42294979,24.43221474,10.31681919,27.43662071,0.010497,10.295999527
863,K0864,NGC6515,269.3549687,50.72812402,-22.11,2.73,587730843141800098,15.42898941,15.74403381,13.71850586,12.89901257,12.47648335,12.28697872,23.44204521,9.233381271,28.90842628,0.022846,14.255999565
864,K0865,UGC11228,276.1927621,41.49273602,-21.44,2.72,758879799836082327,15.49116802,16.07774925,14.03846359,13.20944309,12.67456532,12.45328045,16.20829964,6.235873222,21.2967186,0.019353,7.9200000762
865,K0866,UGC11262,277.6487428,42.69269565,-19.89,2.25,758879746149254158,17.95771217,16.98102379,15.15693855,14.63308907,14.39587498,14.64914322,26.32026863,12.19628429,26.5921917,0.018623,9.8999996185
866,K0867,NGC6762,286.4045509,63.93410982,-19.84,2.51,758882837987066160,15.57869244,15.90118217,14.08359146,13.25411034,12.8283968,12.56913185,12.78006935,5.798688412,17.05995369,0.009767,5.9400000572
867,K0868,MCG-02-51-004,303.9160876,-13.62200724,-21.32,2.33,758879820779815083,16.79758644,15.89182949,14.07447815,13.33581448,12.94743919,12.6608696,26.84420586,12.09416962,26.39569664,0.01883,11.484000206
868,K0869,NGC6941,309.097805,-4.61873886,-21.87,2.76,587727215220425129,16.10134506,15.80494118,13.67668247,12.89719105,12.54658699,12.58130932,43.42847443,15.49309731,32.89162827,0.020752899,15.840000152
869,K0870,NGC6945,309.7524953,-4.97254606,-21.17,2.77,587726879408914713,15.0683651,15.2903986,13.21751404,12.39803219,12.00347996,11.76373196,26.47970772,9.288012505,27.50099373,0.012595,10.692000389
870,K0871,NGC6978,313.1476449,-5.71112261,-21.75,2.66,587727214416953538,16.07060242,15.8338995,13.79410076,12.97968292,12.53732491,12.33258057,26.74834824,11.86553574,28.60907936,0.0199362,12.276000022
871,K0872,UGC11649,313.8650896,-1.22524403,-20.6,2.88,587730845814030428,16.59136772,16.30270767,14.0086174,13.146101,12.7342329,12.61780262,34.34922791,14.00147629,29.73201942,0.0126567,16.631999969
872,K0873,UGC11680NED01,316.9222342,3.87161165,-21.65,3.55,758880825793380563,16.61833,17.42973518,14.56081963,13.67379475,13.27100563,12.95732784,19.01141357,9.136977196,22.90648842,0.02599,13.463999748
873,K0874,NGC7025,316.9472401,16.33589594,-22.03,3.02,758877492900856375,15.04779243,15.45224285,13.16888332,12.24085808,11.76433945,11.49271011,23.78631592,9.167011261,30.01802063,0.016571,11.484000206
874,K0875,UGC11694,317.9667809,11.27614414,-21.29,2.95,587730775481385377,15.55800629,16.26708984,14.08473492,13.07349682,12.47010708,12.42490196,20.68731308,8.928896904,26.10866928,0.016998,14.652000427
875,K0876,NGC7047,319.1151895,-0.82649208,-21.39,2.91,587730846353195114,17.1250248,16.27465248,14.00312805,13.20401573,12.85452271,12.80185032,27.99437523,13.31258583,27.22149658,0.0193322,13.463999748
876,K0877,UGC11717,319.6475603,19.71872177,-21.17,3.1,758883068315238453,16.51308441,16.97168541,14.68127632,13.66643047,13.19822884,12.94074249,20.15924072,9.096986771,26.50880051,0.021168,11.484000206
877,K0878,MCG-01-54-016,321.4998825,-3.80896315,-18.17,1.58,587740505760792693,18.61229897,16.51029396,15.15717506,14.78531265,14.65521336,14.76172924,28.55727196,12.15591526,27.8418293,0.009822,12.671999931
878,K0879,UGC11740,321.5598167,9.79790504,-20.74,2.44,587730772798472316,17.47125626,16.59962463,14.69896698,14.04694462,13.70061207,13.50156975,22.27288437,10.170784,24.62611961,0.021512,11.880000114
879,K0880,UGC11792,325.5529225,5.61537008,-19.82,2.47,758880762446807164,17.87004471,17.32870293,15.30819988,14.52138424,14.21768951,13.69027901,23.17033386,8.699093819,20.86363602,0.016048,12.276000022
880,K0881,NGC7194,330.8789075,12.63678189,-22.35,2.79,587730774413213871,15.34457874,15.89759922,13.87290096,12.97097301,12.51171589,12.2320509,16.20689774,6.637373924,21.73342705,0.02718,11.088000297
881,K0882,NGC7236,333.6874571,13.84651751,-21.45,2.49,587730775488200902,15.62038708,16.48030663,14.69621181,13.83710575,13.40104389,13.0557785,8.044113159,3.414598703,10.68306446,0.026198501,12.276000022
882,K0883,UGC11958,333.6953548,13.84087028,-21.91,4.23,587730775488200905,16.50451851,17.76335144,14.39360332,13.37410831,13.0185709,12.93597507,51.05223465,14.17684746,39.73335648,0.02618,13.859999656
883,K0884,UGC11982,334.7205876,-1.05868167,-19.26,3.88,587734303267815456,18.4382019,19.11939621,15.69033527,14.98703957,14.70818615,14.66639042,25.35390472,10.55688095,24.10144615,0.01624,13.463999748
884,K0885,UGC12054,337.3852082,7.72602366,-17.68,1.4,758880764062597301,18.02709007,16.14150429,14.98638153,14.47623634,14.22580147,14.18614864,20.51324844,9.272473335,24.76671219,0.006981,9.1079998016
885,K0886,NGC7311,338.5283051,5.57032414,-22.02,2.59,758880825802817691,14.71337795,15.05299473,13.06449986,12.14913654,11.72912312,11.42972279,22.27688026,8.69479084,26.56865692,0.01504,9.50399971
886,K0887,NGC7321,339.1167735,21.62176425,-22.07,2.48,758877308226109610,16.2788887,15.52647686,13.62921047,12.93661404,12.55850601,12.41610622,25.55170631,11.51126766,27.46912384,0.023763,12.671999931
887,K0888,UGC12127,339.6225829,35.32969396,-22.49,3.31,758883091400491333,15.96944904,16.43715286,13.87929726,12.94184303,12.5211916,12.30349064,24.23896408,9.84465313,30.028862,0.027456,17.819999694
888,K0889,NGC7364,341.1015324,-0.16209964,-21.49,2.36,587731186195628090,15.41345501,15.18021393,13.43838882,12.66803169,12.27521038,12.08085155,21.07964897,8.438294411,26.22883797,0.0161949,10.692000389
889,K0890,UGC12185,341.8544254,31.37351974,-21.26,2.6,758883090865521199,16.29898262,16.37883186,14.34985733,13.62973595,13.23850822,13.08502865,19.4611454,8.625893593,24.39090729,0.022179,9.1079998016
890,K0891,UGC12224,343.1598413,6.0936238,-19.92,2.51,758880761380733159,17.98500633,16.22798157,14.32941532,13.50501156,13.36733627,13.69307995,42.78477859,20.22230148,37.18581009,0.011764,24.552000045
891,K0892,VV488NED02,344.2120045,-8.96753644,-20.36,3.14,587726878887116951,16.63446045,17.03400612,14.60000515,13.80758095,13.38198662,13.2510767,26.87146568,9.845387459,30.658638,0.0164483,11.088000297
892,K0893,NGC7436B,344.4897823,26.15000323,-22.4,3.2,758883828517699894,15.3998909,16.23064041,13.74427795,12.81138897,12.32132626,11.9791851,24.02071762,9.978925705,28.51405334,0.0246,19.00799942
893,K0894,UGC12274,344.5816707,26.06193802,-21.63,3.2,758883828517765263,16.5074749,17.13948631,14.68317223,13.70074558,13.20587826,12.94944096,23.12403107,9.206125259,25.03290558,0.025528,10.295999527
894,K0895,UGC12308,345.3278608,14.33957402,-17.71,1.85,587730774419439819,18.16342926,16.53687096,14.93181896,14.5242939,14.31583214,14.94958973,29.26961517,12.10433865,29.68948746,0.00755413,17.423999786
895,K0896,NGC7466,345.514427,27.05259604,-21.55,2.4,758883830128181393,16.3501358,16.11797142,14.28691387,13.59253979,13.19787979,13.00066566,22.9534893,9.962213516,26.84444618,0.02506,10.295999527
896,K0897,UGC12348,346.3284987,0.18951049,-21.7,3.66,588015509263351915,16.19651031,17.23967743,14.25102806,13.46682072,13.14607239,13.38452053,36.15481949,13.26849747,29.42091751,0.025,9.50399971
897,K0898,NGC7489,346.886228,22.99809143,-21.47,1.86,758883829056274494,17.65308571,16.14314842,14.40826416,13.73232365,13.32521152,13.08794117,24.54707146,12.37586308,28.19299889,0.020794,14.652000427
898,K0899,NGC7536,348.5549534,13.42637611,-20.8,2.08,587727220871790648,17.48731041,15.47028446,13.88074875,13.25488091,12.94104099,12.81837463,30.66735458,14.32120323,28.50997925,0.015667601,14.652000427
899,K0900,NGC7550,348.8169633,18.96145238,-22.2,2.8,758883880592736344,15.37082767,15.38562489,13.22148895,12.25697517,11.76193714,11.48322105,28.31139374,11.6124258,33.58074188,0.01692,16.236000061
900,K0901,NGC7549,348.8219514,19.0417888,-20.97,2.46,758883880592670819,17.0833149,16.15620232,14.14107609,13.34338856,12.93679905,12.74190807,23.73127365,11.92960453,25.40367889,0.015731,15.048000335
901,K0902,NGC7563,348.9830215,13.19612235,-21.16,2.99,587730772810334236,15.2109108,15.72687817,13.50656986,12.59918118,12.19335079,11.90819645,19.86510086,7.681003094,27.07459641,0.0143488,8.3159999847
902,K0903,NGC7562,348.9895773,6.68754183,-21.88,2.86,587743958884417610,14.73757076,14.75584698,12.58182716,11.64874268,11.15966511,10.86047745,26.22665787,11.09434032,34.0580101,0.011958,15.444000244
903,K0904,NGC7591,349.5677524,6.58579445,-21.31,2.38,587743795675529342,16.37238884,15.61600876,13.83256054,12.99100018,12.50176811,12.33398914,27.38480759,9.511467934,28.25251389,0.016525,12.671999931
904,K0905,UGC12494,349.7190222,6.87691356,-19.27,1.76,587743796212465758,18.7063961,16.65521622,15.10049915,14.63851547,14.46458054,14.83309841,28.02849579,12.39390469,29.54769897,0.014013,12.671999931
905,K0906,IC5309,349.7985075,8.10945779,-20.1,2.52,587743797823144033,17.32889366,16.44116402,14.37658405,13.72936153,13.31736088,13.10151386,25.36674881,10.86786938,26.4303894,0.014006,12.671999931
906,K0907,NGC7608,349.8137792,8.35009155,-19.55,2.6,587743961032294636,17.77965736,16.60391426,14.62774563,13.83660889,13.42991257,13.26624584,28.83209419,12.47808361,28.19298744,0.011738,12.276000022
907,K0908,NGC7611,349.9024848,8.06335042,-20.8,2.63,587743960495489055,14.59135342,15.26165676,13.28575039,12.430089,11.97788715,11.69414234,19.80331802,7.005614281,24.63054276,0.011064,7.5240001678
908,K0909,UGC12519,350.0115353,15.95278554,-20.19,2.57,758883880057241825,17.52719498,16.31229782,14.30208206,13.64277363,13.28069973,13.13425159,28.05005074,11.91035748,27.33614922,0.014607,11.880000114
909,K0910,UGC12518,350.0530789,7.93219867,-18.9,2.9,587743960495554718,17.34280777,17.20360374,15.05254078,14.0257597,13.44221592,13.10584068,23.91049576,9.877305031,27.55253029,0.009296,10.692000389
910,K0911,NGC7619,350.0604979,8.20624429,-22.1,2.91,587743797823275042,14.47014809,14.58261967,12.39274406,11.47970104,11.00018692,10.69222832,27.00899315,11.10170555,36.13419724,0.012635,18.611999511
911,K0912,NGC7623,350.1250263,8.39576949,-20.8,2.67,587743961032425544,15.12417603,15.54581356,13.58841324,12.71891403,12.26530075,11.96686077,13.87055111,5.970508575,20.35270882,0.012289,8.7119998931
912,K0913,NGC7625,350.1255868,17.22556578,-19.12,2.37,758883829059092714,15.73836422,14.58350945,12.95756912,12.15534592,11.73046684,11.50873184,29.03708458,11.50024414,29.9706955,0.00542,13.067999839
913,K0914,NGC7631,350.3611517,8.21762842,-20.7,2.54,587743797823406116,16.44070435,15.56737709,13.60482216,12.85178661,12.4590168,12.26080132,28.95589066,12.76800156,32.6446991,0.012522,13.067999839
914,K0915,NGC7653,351.2056579,15.2756017,-21.11,2.12,587727223020453936,15.6549778,15.00798607,13.35368633,12.73103523,12.37886333,12.35468197,30.98363686,11.11796188,30.38126373,0.0142437,12.671999931
915,K0916,NGC7671,351.8305788,12.46740939,-21.28,2.73,587747115684790312,14.78539181,15.39897442,13.39644909,12.49423599,12.01343822,11.69930172,18.9526844,7.312242508,23.51680946,0.013469,8.7119998931
916,K0917,NGC7683,352.2659176,11.44516822,-21.14,2.89,587747115685249051,15.12020397,15.4620409,13.30671883,12.39531517,11.9076786,11.59170055,20.22642517,8.613886833,27.19594955,0.012392,11.484000206
917,K0918,UGC12633,352.5568679,15.76102005,-20.27,2.81,587727223557914649,16.26716805,16.43248367,14.26440144,13.49793625,13.11610603,12.91134644,23.42792892,10.25487614,27.44538498,0.0139185,13.463999748
918,K0919,NGC7684,352.6334853,0.08106508,-21.36,2.79,588015509266169862,15.18952084,15.76903343,13.71154881,12.86812019,12.43958092,12.1830368,15.85835934,6.791351318,20.81149483,0.0172408,7.1279997825
919,K0920,NGC7691,353.101755,15.84785433,-20.45,2.77,587727223558111314,17.8389492,16.17069817,13.88673592,13.25431728,13.13204193,13.15239525,42.60748291,18.88416672,37.23792267,0.0134544,24.156000137
920,K0921,UGC12653,353.1248369,14.81683889,-19.79,1.99,587730774422716520,18.04148674,16.07613564,14.46619606,13.92562103,13.44123745,14.71977901,27.41027641,12.93527603,29.55311584,0.013413,17.423999786
921,K0922,UGC12688,353.8587309,7.32209835,-20.22,1.79,587743959423451269,17.76264763,16.15532875,14.77375984,14.16430092,13.86828899,13.73140717,17.57989502,8.193696022,25.76107597,0.017425,7.5240001678
922,K0923,NGC7711,353.9140569,15.30196784,-21.41,2.69,587730774959915150,14.85959625,15.18641949,13.17459106,12.3239193,11.87251759,11.61977386,20.3419075,8.379912376,27.57344246,0.013539,11.484000206
923,K0924,NGC7716,354.1310483,0.29727199,-20.29,2.49,587731186738200620,15.01422119,14.79050922,12.91537285,12.21969986,11.86068726,11.80076408,32.79184341,12.55570984,34.27799225,0.008546,15.444000244
924,K0925,NGC7722,354.6716878,15.95463673,-21.32,3.12,587727223558766682,15.62581158,15.59956932,13.30332661,12.34920406,11.83820057,11.55679893,32.29548645,13.32476521,35.06982422,0.0133859,18.611999511
925,K0926,UGC12723,354.8500354,10.85005021,-19.48,1.82,758883830673113319,18.59950829,16.83087349,15.54151154,14.89928627,14.57883167,14.44200611,23.86326981,10.89490604,22.55095482,0.018226,15.444000244
926,K0927,NGC7738,356.0085755,0.51662169,-21.8,2.74,588015509804482600,16.01084518,15.82856083,13.85391617,13.02313995,12.61081409,12.4104948,34.29414749,11.69214344,34.62247467,0.022847,15.048000335
927,K0928,UGC12767,356.2925246,7.04210976,-21.47,18.49,587743796215349264,16.4933033,32.1818924,14.33901691,13.22207165,12.64288139,12.77021408,35.11714554,14.98106766,36.09086609,0.017629,24.552000045
928,K0929,UGC12810,357.7760491,1.05670462,-21.67,2.55,587731187813580808,16.99457741,16.18272972,14.2121172,13.57532501,13.27711487,13.36827469,26.77558899,13.53950024,27.09861183,0.0269663,13.463999748
929,K0930,UGC12816,357.9612005,3.08275246,-20.28,1.85,587747121590435940,17.63000488,16.00846863,14.48070431,14.04320812,13.89368629,13.91449833,26.7257309,12.10122776,28.67695618,0.017782,12.671999931
930,K0931,NGC7782,358.4745193,7.97059665,-22.08,3.16,587743797290008717,15.8927021,15.55300808,13.08111286,12.26764965,11.83386898,11.60327053,38.2532196,17.11226463,38.20436096,0.017936,20.195999145
931,K0932,NGC7783NED01,358.542001,0.38286071,-22.27,2.82,587731186740166691,15.61813831,15.89937878,13.87314224,12.97902489,12.5233736,12.24724579,16.61644554,7.013944149,21.34143448,0.026166201,8.3159999847
932,K0933,NGC7787,359.0325963,0.54948405,-20.66,2.62,588015509805793362,16.82004929,16.87965202,14.96953392,14.16679001,13.72684193,13.49354362,16.38237762,7.539833069,19.30541229,0.022217,9.50399971
933,K0934,UGC12857,359.1980305,1.35518741,-18.91,2.3,587747117838041207,17.36247635,15.85509014,14.0678854,13.48946857,13.13873196,12.98777771,29.29493713,12.25956154,30.25515366,0.008202,13.067999839
934,K0935,UGC12864,359.3496559,30.99207065,-20.09,2.65,758874370995519532,17.14055061,16.7388916,14.55095387,13.95776558,13.7791853,14.02725792,35.2648468,13.00798416,31.0737133,0.015594,17.819999694
935,K0936,MCG-01-01-012,359.7950219,-4.19160103,-20.65,3.51,587747072734003291,17.26708412,17.43042564,14.74368286,13.83016968,13.31757641,12.99057102,21.95460701,9.787755013,25.11516571,0.019273,10.295999527
936,K0937,NGC7800,359.9031349,14.8069566,-18.37,1.41,587727221950382135,17.53058624,14.66230011,13.50278378,13.15173817,13.14940739,13.37020588,34.33843994,15.02201462,36.69904327,0.00580447,22.176000595
937,K0938,NGC5947,232.6524715,42.71716011,-21.26,2.58,587733409915863108,16.134825,16.083237,14.078333,13.428661,13.205292,13.213793,35.896687,11.548442,27.308609,0.019795,
938,K0939,NGC4676B,191.5468383,30.72274443,-21.04,2.16,587739721900163099,16.316887,16.0,17.096512,13.8,15.666298,15.345919,2.175767,1.107484,2.224937,0.021776,
