#CALIFA_ID,ned_name,ppak_file,ra,dec,b,l,d_Mpc,modz,INFOmodz,IRSA_E(B-V),e_IRSA_E(B-V),Mr,u-r,objID,run,rerun,camcol,field,obj,type,flags,fiberMag_r,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,petroRad_r,petroR50_r,petroR90_r,isoA_g,isoB_g,isoA_r,isoB_r,isoAgrad_r,isoBgrad_r,specObjID,z,zErr,zConf,zStatus,specClass,velDisp,velDispErr,eClass,J,eJ,H,eH,K,eK,FUV,eFUV,NUV,eNUV,Fnu_12,Fnu_25,Fnu_60,Fnu_100,NEDNAME,CHANDRA_flux_aper_b,CHANDRA_hard_hs,mjd,plate,fiberid,FIRST_flux_int,FIRST_e_flux_int,FIRST_MajAx,FIRST_MinAx,FIRST_PosAng,abs_U,abs_G,abs_R,abs_I,abs_Z,abs_J,abs_H,abs_K,eabs_U,eabs_G,eabs_R,eabs_I,eabs_Z,eabs_J,eabs_H,eabs_K,MU50R,PETROTHETA,PETROTH50,PETROTH90,SERSIC_N,SERSIC_TH50,SERSIC_FLUX,CLASS,SUBCLASS,int_r_mag,PA,PA_align,PA_err,BA,BA_err,re,r90,r20,hlma,el_mag,hlr,circ_mag,sky,ba2,pa2
K0759,NGC5687,NGC5687,218.7183374,54.47585135,56.76785572,95.38797178,30.48,32.42,N,0.0114,0.0003,-20.25,2.68,587733427622772776,3184,40,2,20,40,3,268570640,14.89652729,14.90932941,12.94626999,12.19888592,11.74154186,11.53645515,0.058425214,0.042988718,0.031179003,0.023642095,0.01676254,20.54257202,8.565722466,27.85168839,161.4215546,81.71747589,199.4610443,92.52716064,9.276639938,3.64631629,0,0.007228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NGC5687,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11.622835159,72.350723266,-79.163277,0.2899592220,0.6119746565,0.0054882303,15.840000152,62.964000701,3.5639998912,9.5041,12.0739175454,7.92,12.0722392617,143.911735122,0.6119746565,72.350723266
K0760,NGC5689,NGC5689,218.8737695,48.74163931,60.4851108,86.98056633,31.48,32.49,N,0.0342,0.0009,-20.90,2.84,587733409910947847,3180,40,1,95,7,3,193550822805524,14.79032707,14.61263561,12.50778103,11.68387699,11.22233868,10.95262909,0.180609524,0.132890776,0.096383475,0.073084675,0.051817942,23.18766975,10.21125412,28.18431091,151.8372498,61.60699463,149.693512,64.32833862,-4.583603382,1.726754189,0,0.007218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.44,1.42,NGC5689,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11.363752365,63.280601501,-89.552399,1.7216461896,0.4743457734,0.0470279231,12.276000022,52.271999359,3.9600000381,12.672,11.5992211082,8.316,11.7582178292,132.676416035,0.4743457734,63.280601501
K0761,NGC5684,NGC5684,218.9589868,36.54323092,66.01038913,62.55094569,58.88,33.85,N,0.0104,0.0005,-21.12,2.97,587736584429305974,3919,40,2,105,118,3,268570640,15.54526329,15.76263332,13.57152367,12.76293182,12.3433609,12.16379452,0.054814897,0.04033228,0.029252334,0.022181159,0.015726719,23.06264877,9.414773941,29.06498909,118.2342606,72.74435425,140.7538605,81.53919983,6.381128311,2.802474022,389226545958354944,0.0136585,0.000196916,0.998188972,4.0,2.0,165.1920624,5.178438187,-0.156158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NGC5684,0,0,53115,1382,228,4.64,0.129,3.23,0.66,88.2,-17.406664,-19.492455,-20.275167,-20.708065,-20.880953,-21.534359,-21.656727,-21.452595,0.0148025648700202,0.0130889630905115,0.0130285979026824,0.0129858653400826,0.0129704344135716,0.013242065486781,0.0133913661577144,0.0139419146375604,19.639418,24.379883,9.553087,28.914179,3.686872,11.678237,4182.0806,GALAXY,,12.367342948,75.776878356,-82.28112,0.2031431049,0.7236490249,0.0019897343,15.840000152,60.192001342,3.5639998912,8.316,12.755157733,7.128,12.7865426129,88.2928868717,0.7236490249,75.776878356
K0762,UGC09401,UGC09401,219.0385716,21.79351697,65.6296842,26.03614614,81.28,34.55,N,0.0419,0.0031,-21.64,2.61,587739845920817180,4678,40,5,116,28,3,68988571664,15.69138145,15.74194813,13.85421658,13.02511406,12.6114769,12.33749962,0.220906839,0.162541151,0.117888398,0.089391209,0.063379481,21.45467758,9.256791115,23.67811394,114.2537766,43.00782013,132.1089172,47.89188385,7.302090645,2.018705845,0,0.018773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.42,0.25,0.37,1.05,UGC09401,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12.850457191,68.930870056,82.352867,2.0044965744,0.4218066930,0.0115485582,9.5039997100,30.888000488,2.3759999275,10.692,12.984279165,7.524,13.0496734133,87.4612478987,0.421806693,68.930870056
K0763,NGC5714,NGC5714,219.5479838,46.63823455,61.33997362,82.91758178,32.51,32.56,N,0.0147,0.0009,-19.41,2.64,588017712052043782,3838,41,3,128,6,3,1161118907764756,17.11978531,15.86484432,13.87391376,13.18856335,12.84165287,12.66398621,0.076553516,0.05632735,0.040853292,0.030977815,0.021963656,39.81059265,15.79244328,41.32413864,130.9804535,36.02260971,131.3193512,39.17298889,-4.348338604,1.578807354,471418737786880000,0.00753084,0.000171146,0.99851799,4.0,2.0,63.43583298,6.214124203,-0.206311002,13.257,,13.015,0.082,12.848,0.108,0,0,0,0,0.25,0.25,0.94,3.55,NGC5714,0,0,53464,1674,153,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12.887558937,55.114948272,81.539948,0.2965549230,0.1348889619,0.0130369486,19.403999328,53.459999084,6.3359999656,20.196,13.2133112689,7.524,13.4255427643,128.560451124,0.1348889619,55.114948272
K0764,NGC5720,NGC5720,219.6386725,50.81524311,58.80896143,89.58763994,110.66,35.22,N,0.0144,0.0007,-21.90,2.40,587733412595040281,3180,40,6,91,25,3,268566544,16.22788429,15.80773449,14.03387928,13.36783886,13.02008724,12.87084293,0.080385558,0.05914693,0.042898286,0.032528471,0.023063092,27.54299736,12.09488392,28.52937889,110.6494827,65.12962341,116.2192001,71.67481232,6.131660938,3.363289833,0,0.025971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NGC5720,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,13.099475860,101.04316711,-52.425835,0.5295906662,0.6513380408,0.0079445997,13.463999748,38.411998748,3.5639998912,9.5041,13.2913275611,7.524,13.3335552645,120.836470035,0.6513380408,101.04316711
K0765,UGC09448,UGC09448,219.746456,51.12067684,58.56271501,89.95904106,32.21,32.54,N,0.0163,0.0012,-18.27,2.27,587735664771399812,3705,40,1,135,132,3,1125900175413264,17.78930092,16.63415909,15.01337528,14.32183933,13.96818542,13.83731842,0.091804154,0.067548625,0.048991896,0.037149072,0.026339155,25.99778748,10.78694344,26.90711784,116.2950897,25.36008644,127.6068268,29.32945633,4.470448971,1.96642983,373743987132989440,0.00737607,0.000186258,0.995615005,3.0,2.0,-9999.0,-9999.0,-0.094890602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGC09448,0,0,52781,1327,088,0,0,0,0,0,-15.345339,-16.86116,-17.553917,-17.90863,-18.018278,-18.500134,-18.704447,-18.521439,0.0204335300333046,0.01189297596558,0.0125517492933679,0.0117864942569717,0.0141779919284692,0.0131214998399177,0.0136737457927593,0.0155917593435645,21.46325,26.92046,11.159766,26.9746,1.9672316,9.862986,813.2234,GALAXY,STARFORMING,14.159880638,58.770835876,87.501839,0.2755085229,0.1689862161,0.0057819793,11.088000297,30.096000671,3.9600000381,11.88,14.3043429336,5.5445,14.376340505,128.564042214,0.1689862161,58.770835876
K0766,NGC5730,SDSSJ143952.41+424432.6,219.9673527,42.74233455,63.03660167,75.36626003,36.81,32.83,N,0.0156,0.0010,-19.20,2.06,588017116666134553,3699,41,6,188,25,3,1125934535151704,17.76754761,15.76678085,14.21425533,13.67223644,13.41789627,13.4054451,0.082191437,0.060475677,0.043862008,0.033259232,0.023581209,35.85061646,15.53745079,42.11029434,107.8376312,33.47811127,119.3146896,36.26816559,4.368591309,1.698048711,393167184194437120,0.00843518,0.000110036,0.960588992,3.0,2.0,-9999.0,-9999.0,0.00427128,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.93,2.13,SDSSJ143952.41+424432.6,0,0,53112,1396,573,0,0,0,0,0,-16.427458,-17.843216,-18.40168,-18.651031,-18.651072,-19.2151,-19.461685,-19.193766,0.0146001344380379,0.0130317134565994,0.0139556278022901,0.0128056074218227,0.0149784370420343,0.0127343405177936,0.0130804491836714,0.0137141308621567,21.605293,40.6155,17.074759,43.696724,2.7753077,29.750423,2453.3726,GALAXY,STARFORMING,13.581915855,65.037048339,89.28405,0.3646744489,0.2036775648,0.0054122363,14.255999565,41.183998107,5.5440001487,16.632,13.6087551209,7.524,13.790865368,105.63670601,0.2036775648,65.037048339
K0767,NGC5731,NGC5731,220.038396,42.77952853,62.97331667,75.38818566,36.98,32.84,N,0.0164,0.0006,-19.10,1.37,588017116666134574,3699,41,6,188,46,3,1125936682635352,17.2199688,15.20052624,14.11497688,13.7902689,13.65294075,13.56040573,0.086302087,0.063500255,0.046055678,0.034922626,0.024760578,19.48373985,9.283006668,24.1367054,129.8160553,32.26328659,141.3348846,34.10500717,7.973212719,1.722838759,393167184181854208,0.00841749,0.000100837,0.976387024,3.0,2.0,-9999.0,-9999.0,0.238878995,0,0,0,0,0,0,0,0,0,0,0.27,0.25,0.55,1.14,NGC5731,0,0,53112,1396,570,0,0,0,0,0,-16.972624,-17.93386,-18.26879,-18.397608,-18.480425,-18.739506,-18.720173,-18.625904,0.0122490740434968,0.0126350776668748,0.0124980190639784,0.0122482434794026,0.0121283634453309,0.0136777069926046,0.0152962711820851,0.0158434253840573,20.610193,21.150509,9.913383,25.74463,2.3123047,13.32885,2411.9219,GALAXY,STARFORMING,13.536859512,91.285850524,-64.467148,0.5653497576,0.3170574605,0.0246201585,9.8999996185,36.827999115,3.9600000381,11.0881,13.705096193,6.732,13.7644772278,104.921910271,0.3170574605,91.285850524
K0768,NGC5732,NGC5732,220.1623021,38.63782274,64.48129315,66.66096027,53.95,33.66,N,0.0130,0.0013,-20.10,1.91,588017604159209500,3813,41,2,406,28,3,1125968894890000,17.22771263,15.5446949,14.07347584,13.59985352,13.36370182,13.39680386,0.079827756,0.058736503,0.042600613,0.032302756,0.022903055,25.87660408,11.26938534,25.87576675,109.9771576,53.49208069,117.3046036,54.83882523,5.077418804,1.659220934,380217933709705216,0.012572,0.000100265,0.943309009,3.0,2.0,-9999.0,-9999.0,0.056403901,14.782,0.092,14.208,0.072,13.598,0.090,0,0,0,0,0.25,0.25,0.50,1.45,NGC5732,0,0,52786,1350,240,0,0,0,0,0,-17.363953,-18.690868,-19.17019,-19.393763,-19.334438,-19.92806,-20.032724,-19.797512,0.0111359498472454,0.0104846772732458,0.010485226944349,0.0105011792824334,0.0106919441333089,0.0115135718530933,0.0123483026455374,0.0145131730266294,20.838211,26.59602,11.762441,26.308344,2.569407,16.275167,2360.158,GALAXY,STARFORMING,13.469802856,15.863657951,39.696655,0.4702976346,0.5838789343,0.0089805964,11.088000297,28.115999221,4.7519998550,9.5041,13.5850689893,7.524,13.6388088681,96.6857577897,0.5838789343,15.863657951
K0769,UGC09476,UGC09476,220.3834487,44.51277085,61.94423905,78.45316551,46.99,33.36,N,0.0180,0.0005,-20.35,2.09,587732483834183717,2964,40,4,485,37,3,1125900175413264,17.33132935,15.19866085,13.62979794,13.0640955,12.80524635,12.87637615,0.092867956,0.068331361,0.049559601,0.037579544,0.026644366,37.31988525,16.943573,31.16646385,124.3489227,73.43302155,127.225708,79.35958099,5.016483307,2.126222849,363047737568002048,0.0109124,8.76e-05,0.999336004,4.0,2.0,-9999.0,-9999.0,0.032942601,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.78,2.43,UGC09476,0,0,52734,1289,425,0,0,0,0,0,-17.702473,-19.122746,-19.627756,-19.874218,-19.745571,-20.601994,-20.664991,-20.425728,0.00587633073916837,0.0055914730036694,0.00559094780822266,0.00559470011819923,0.00572020989051747,0.00662829546422427,0.00723143917354485,0.00797200741205361,21.193108,36.406002,18.945139,32.683887,3.10205,26.540138,3188.9094,GALAXY,STARFORMING,12.784778595,90.489929199,-63.760071,1.6763612031,0.6309815049,0.0223238542,18.215999603,34.451999664,7.9200000762,14.256,12.8336997915,11.0881,12.9173760538,117.682813635,0.6309815049,90.489929199
K0770,NGC5739,NGC5739,220.6204568,41.84235486,62.985264,73.11822281,76.56,34.42,N,0.0154,0.0009,-22.27,3.12,588298663584989268,3716,42,4,210,84,3,36776579088,15.05231953,15.35421467,13.02935028,12.19644547,11.77203846,11.57528019,0.087363414,0.064281173,0.046622068,0.0353521,0.025065081,31.11359596,11.89823437,33.256073,124.3919907,92.80282593,140.8202057,103.6190796,5.807788372,4.473230362,0,0.018459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.184,0.058,11.442,0.047,10.849,0.051,0,0,0,0,0.26,0.35,0.41,0.78,NGC5739,0,0,0,0,0,3.34,0.138,2.03,0.94,139.9,,,,,,,,,,,,,,,,,,,,,,,,,,11.795128822,11.272063255,36.112061,1.3939800262,0.7684026360,0.0213622376,16.631999969,57.419998168,4.3559999465,9.5041,12.2448128531,9.5041,12.1602163519,119.937579578,0.768402636,11.272063255
K0771,NGC5735,NGC5735,220.6385034,28.72645447,65.45906045,43.19126904,54.20,33.67,N,0.0170,0.0003,-20.66,2.43,587739379914965160,4570,40,1,87,168,3,1125968894890000,17.05696106,15.52654266,13.7241621,13.05900383,12.80999565,12.87017918,0.088239521,0.064925805,0.047089607,0.035706624,0.025316441,35.32562256,16.64046097,33.78376389,116.2942886,84.94776154,132.3221436,89.53229523,8.374402046,1.742643237,602868841025896448,0.0125098,0.000173211,0.997965991,3.0,2.0,-9999.0,-9999.0,-0.096328199,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.66,2.33,NGC5735,0,0,53764,2141,302,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12.532096862,67.779281616,87.150284,17.612058639,0.8307721614,0.0696173459,20.988000869,50.291999816,9.5039997100,12.276,12.8511568527,11.484,12.875202992,114.818330529,0.8307721614,67.779281616
K0772,UGC09492,UGC09492,221.0507587,7.94964347,57.13360922,2.49175037,119.67,35.39,N,0.0268,0.0012,-22.02,2.72,588017991233831010,3903,41,3,264,98,3,17661174091792,16.11499977,16.22060966,14.27381039,13.43891144,13.02165985,12.82527828,0.137818545,0.101405583,0.073547781,0.055769056,0.039540954,20.07495499,8.539618492,25.29305649,126.0103226,48.53452301,147.6825562,54.61878586,4.797432423,2.013505697,510545644717342720,0.027745999,0.000193278,0.996698976,4.0,2.0,209.2087708,6.99087429,-0.197127998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGC09492,0,0,53903,1813,076,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,13.199234962,60.399333953,66.180336,3.1054668426,0.5109261870,0.0038162320,9.1079998016,32.076000213,2.3759999275,7.92,13.3226231175,5.94,13.3943449612,165.885217349,0.510926187,60.399333953
K0773,UGC09518,UGC09518,221.5906033,32.7802171,64.55740007,52.75468321,124.74,35.48,N,0.0139,0.0009,-22.38,2.64,587739133495214145,4512,40,6,148,65,3,71135531024,15.12632847,15.81053352,13.9572649,13.13387108,12.71976185,12.45184517,0.07000231,0.051507033,0.037357196,0.028326832,0.020084076,14.42861843,5.65359354,19.67451859,96.56246185,62.12303925,120.6379471,73.96094513,6.891571522,3.719126225,518706694591610880,0.0291018,0.000227892,0.99870199,4.0,2.0,312.5185547,7.767649174,-0.170458004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGC09518,0,0,53501,1842,583,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12.685711860,161.09458923,1.776589,0.7947059869,0.7362669706,0.0101738506,8.7119998931,47.124000549,1.5839999914,6.336,13.0317229519,5.1481,13.0913230829,102.709347596,0.7362669706,161.09458923
K0774,UGC09537,UGC09537,222.1114741,34.99805975,63.84591146,57.68425923,125.89,35.50,N,0.0184,0.0013,-22.17,3.12,587736583893745721,3919,40,1,125,57,3,36775792656,16.12828827,16.55610847,14.26300526,13.38707161,12.95977592,12.69542789,0.107228227,0.078897506,0.057223056,0.043390509,0.030764412,22.43728065,9.566766739,31.88379097,107.2277374,39.97594833,130.9521637,47.61402512,-3.243844509,2.411236048,389508025464913920,0.029450599,0.000183348,0.998718977,4.0,2.0,183.5755157,7.249810219,-0.230315,13.211,0.066,12.366,0.052,12.037,0.041,0,0,0,0,0,0,0,0,UGC09537,0,0,53116,1383,284,0,0,0,0,0,-18.539669,-20.599922,-21.379826,-21.831501,-22.109632,-22.762386,-23.085562,-22.927418,0.0229052937111455,0.0349632990250134,0.034668583423307,0.0263217215585112,0.0071354882222345,0.00189418639153988,0.00193575312798348,0.0026305140045409,20.104342,24.527325,9.636966,28.890236,3.2133272,9.19578,1761.7092,GALAXY,,13.048847198,114.46252441,-41.534477,0.3089265823,0.2431067228,0.0218238160,12.671999931,51.875999450,3.1679999828,13.464,13.2642645689,5.94,13.5716708999,86.5039573738,0.2431067228,114.46252441
K0775,UGC09542,UGC09542,222.2549412,42.46392772,61.62598071,73.29698082,77.62,34.45,N,0.0175,0.0013,-20.58,2.34,587732482224488494,2964,40,1,499,46,3,34628833368,17.83429146,16.30640221,14.56525135,13.92577362,13.62248993,13.55417347,0.097013205,0.071381398,0.051771741,0.039256945,0.027833663,29.05844307,12.49898434,28.57284927,129.9795685,36.871315,138.2815857,39.81880188,5.789153576,1.73963809,363329211936538624,0.018296501,0.000196131,0.983596027,4.0,2.0,92.69398499,18.7718277,-0.150080994,14.820,0.089,14.096,0.085,13.488,0.093,0,0,0,0,0.25,0.25,0.40,1.37,UGC09542,0,0,52734,1290,280,0,0,0,0,0,-17.662773,-19.283619,-19.915709,-20.210999,-20.26572,-21.084457,-21.263863,-20.733051,0.00975547739813926,0.00265337066165937,0.00297633105468404,0.00283943129598459,0.00375786201100633,0.00316355283433771,0.00358431135450338,0.00559903329330771,21.383625,29.679825,13.321486,29.09432,1.8958498,14.955271,1320.2133,GALAXY,STARFORMING,13.716916084,4.55169487,32.110687,0.3290329575,0.2553548216,0.0037651257,13.067999839,34.055999755,5.5440001487,13.0681,13.8769355395,7.128,13.9039891715,124.247289133,0.2553548216,4.55169487
K0776,UGC09539,UGC09539,222.2748915,22.19816365,62.88178017,28.96779145,91.20,34.80,N,0.0329,0.0010,-21.16,2.46,587739827667861602,4674,40,3,126,98,3,68988043280,15.4391489,16.26521873,14.50577545,13.73016167,13.36619186,13.09941387,0.169865817,0.12498565,0.090650015,0.068737164,0.048735507,8.029067993,3.510101795,11.28852654,107.5349274,21.84190941,119.8123322,26.38900566,4.488301754,1.521836758,603713291235098624,0.0211892,0.000162198,0.999687016,4.0,2.0,151.469223,3.75436902,-0.111351997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGC09539,0,0,53770,2144,185,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,13.376840591,48.256347656,64.30835,0.4878026545,0.3341005742,0.0481540709,3.9600000381,22.572000503,1.1879999637,5.5445,13.5750283836,3.564,13.6826615505,90.2261493673,0.3341005742,48.256347656
K0777,NGC5772,NGC5772,222.9120156,40.59916384,61.84138862,69.24946757,69.82,34.22,N,0.0162,0.0014,-21.72,2.43,588298663049035879,3716,42,3,224,103,3,268570640,15.32428265,15.0273447,13.28301811,12.55193615,12.17788601,11.9995575,0.095987611,0.070626773,0.051224429,0.038841933,0.027539413,29.36376953,12.68959904,32.6388588,145.0398407,70.85942078,154.8207092,75.3993988,7.598323345,2.05131793,393448687457533952,0.016279399,0.000194093,0.999189973,4.0,2.0,216.717514,5.307893753,-0.183277994,12.608,0.053,11.915,0.047,11.322,0.054,0,0,0,0,0.25,0.25,0.38,1.70,NGC5772,0,0,53119,1397,149,7.99,0.139,2.54,1.76,55.0,-18.741539,-20.33731,-21.048336,-21.426418,-21.576447,-22.168514,-22.450737,-22.174505,0.00737544768045489,0.00712045314563819,0.00712055860497434,0.00712189029782036,0.00713737309126124,0.00742318965848725,0.00749105362193566,0.0078804252018961,20.040672,31.850386,13.958257,33.85242,5.9033337,19.807693,5560.8667,GALAXY,,12.266066551,12.415846824,38.922852,0.1802412718,0.5674343705,0.0142966853,14.255999565,43.560001373,3.5639998912,12.276,12.4683176116,9.108,12.5610051826,118.463781327,0.5674343705,12.415846824
K0778,NGC5784,NGC5784,223.5685355,42.55790233,60.69534192,72.70921472,76.56,34.42,N,0.0216,0.0007,-21.96,2.84,587735489748271166,3664,40,3,86,62,3,17697681313808,15.02013302,15.41111565,13.29236698,12.51545429,12.07883358,11.81553841,0.112093903,0.082477629,0.059819654,0.045359433,0.032160405,20.44322777,8.284106255,27.79910851,108.4709473,89.26960754,123.4960327,103.4300232,4.629656792,4.502241611,0,0.018126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.76,2.37,NGC5784,0,0,0,0,0,4.48,0.151,5.18,5.10,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,12.089888572,30.156612396,58.354614,7.3508386611,0.8074147105,0.0358587428,11.088000297,51.479999542,2.3759999275,7.92,12.4294930107,7.128,12.4791075464,94.1546172951,0.8074147105,30.156612396
K0779,UGC09598,UGC09598,223.7877706,43.81858246,60.06167461,74.93800634,79.43,34.50,N,0.0223,0.0015,-20.91,2.69,587732484372103324,2964,40,5,501,156,3,268570640,17.49246788,16.40302658,14.31591797,13.65499687,13.29767418,13.26805496,0.120806187,0.088888049,0.064469032,0.048884913,0.034660012,28.04876328,12.77274036,28.4517746,131.9938507,41.34957123,139.6804962,43.70727158,3.999921083,1.458383322,363329212972531712,0.018641399,0.000162892,0.999382019,4.0,2.0,67.06072998,6.86142683,-0.124678001,15.017,0.109,14.634,0.098,14.002,0.124,0,0,0,0,0,0,0,0,UGC09598,0,0,52734,1290,527,0,0,0,0,0,-17.666399,-19.574757,-20.227549,-20.56834,-20.529026,-21.254498,-21.42464,-21.181873,0.0110269309079525,0.00249727834119984,0.00257425131890479,0.00254331520119149,0.00352469911758453,0.00322842564209351,0.0039613601012999,0.00450172924925652,21.156433,29.897055,13.691638,30.104715,2.7734478,18.489958,1756.7367,GALAXY,,13.498392105,92.135238647,-60.053761,0.5647215247,0.3519290089,0.0062655308,13.067999839,30.888000488,5.5440001487,12.276,13.5935875269,7.92,13.6399933941,125.906902099,0.3519290089,92.135238647
K0780,NGC5797,NGC5797,224.100211,49.69617489,57.13474157,84.74734985,56.49,33.76,N,0.0179,0.0007,-21.32,2.50,587735695380578340,3712,40,2,250,36,3,71135531024,14.94441891,15.02669621,13.1768198,12.48822689,12.1354723,11.94466209,0.092443958,0.06801939,0.049333334,0.037407972,0.02652272,18.77725792,7.532809258,23.64995956,118.483963,66.66133881,136.98172,73.75767517,3.044528484,2.674612522,0,0.013306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NGC5797,0,0,52767,1329,232,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12.045735359,77.979034423,-69.924965,0.9628561139,0.6539317369,0.0220420192,11.088000297,53.459999084,2.7720000743,7.128,12.5036253234,5.94,12.5305151557,125.735047555,0.6539317369,77.979034423
K0781,IC1079,IC1079,224.1506639,9.36974436,55.54979327,7.876906708,124.74,35.48,N,0.0387,0.0014,-22.37,2.81,587736477594026067,3894,40,3,136,83,3,268570640,16.05927277,16.13000679,14.05526829,13.21812439,12.82002258,12.62594032,0.208146676,0.153152347,0.111078858,0.084227733,0.059718512,26.88341713,11.00876236,32.4245224,113.814949,64.0534668,147.1262817,75.22356415,10.70036125,3.023251534,482962424635326464,0.0291069,0.000191327,0.999077022,4.0,2.0,201.1821899,6.084668636,-0.169556007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IC1079,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12.647205352,74.697647094,82.463646,1.2209897041,0.5845623612,0.0157514885,19.007999420,67.716003418,4.7519998550,9.5041,13.1295960376,6.732,13.279164648,129.75778712,0.5845623612,74.697647094
K0782,UGC09629,UGC09629,224.2968618,52.346046,55.57709003,88.62451927,111.17,35.23,N,0.0210,0.0013,-21.78,2.74,587733427624476706,3184,40,2,46,34,3,268570640,15.72160912,16.30782509,14.32948685,13.51288891,13.09614277,12.85847092,0.109184816,0.080337152,0.058267206,0.044182256,0.031325772,14.68944073,5.989037037,21.00776291,114.3393784,40.71208191,128.6409149,46.80659103,4.102483273,2.07744503,327863107047129088,0.0261427,0.000192021,0.998889983,4.0,2.0,209.9855194,6.084668636,-0.159040004,12.839,0.047,12.191,0.052,11.907,0.039,0,0,0,0,0,0,0,0,UGC09629,0,0,52674,1164,250,0,0,0,0,0,-18.49758,-20.305843,-21.081406,-21.496174,-21.69409,-22.154774,-22.350792,-22.204937,0.00226358137507136,0.00504641490573701,0.0049695560029702,0.00462468635377149,0.00314529600537971,0.00222897522462832,0.00255557219517007,0.00272099173836162,19.365032,17.695751,6.481111,21.145144,3.8053157,6.352499,1828.6581,GALAXY,,13.258986473,120.34419250,-26.509808,0.5077056288,0.4719178080,0.0445072725,6.3359999656,29.304000854,1.5839999914,7.128,13.4132162418,4.7521,13.4895966426,128.239832754,0.471917808,120.3441925
